symbol,time,assets,owner,shares,underlying,caller,tx,chain,contract,block
imUSD,1654458900,0.338893539,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.057455984,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0x8020fdb1cb21f4f83493eab6440279daccc9fba3df0b3f8337dcbefc73f304a3,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29208289
imUSD,1654538103,0.3376649173,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.046211458,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0xa12f6297bfa58f09a7cd820b7464191d7c8aff12b2276f481f0a82763ad57d2f,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29244288
imUSD,1654458900,1.678707089,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.14508966,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x83660cf9330d5f9ab36eaeb3b674a545a541a382b5c082c6d9ba5bc49896ec67,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29208289
imUSD,1654538103,1.720161138,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.51826767,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0xfa01c81fb4d1f77fc8b8a3829aefe1bb83b6eef6f81b90ede16b207de4887872,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29244288
imUSD,1654458904,0.1999371143,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.803808142,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x12f8d87b33fdc9eb794e17cebfd8e3002e7bf1250caad0fcff2feab887fe0df1,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29208291
wapGHST,1654526387,21.58129343,0xFb1394cE21Ef1347a38276C44D69ccc3E6467FA4,21.56568189,0x8Eb270e296023E9D92081fdF967dDd7878724424,0xFb1394cE21Ef1347a38276C44D69ccc3E6467FA4,0xec57638563c6b35668fd7300ce6d2fd82ada4dde870ed821e391f7b00a6187fc,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29239104
imUSD,1654491306,0.2116097426,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.909078707,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x2a489f766bd51fcebd5ca256babc7856cee6b255a3aa3babc0fa81f8da8832b7,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29223431
wapGHST,1654478653,117.0960663,0xd4e42e41FCa01464d36a44ACAb98D2aA1447e8f4,117.0138067,0x8Eb270e296023E9D92081fdF967dDd7878724424,0xd4e42e41FCa01464d36a44ACAb98D2aA1447e8f4,0xf5206b927dec7082832e25bf7b6969942cf700a938188c450b4315c38315fff6,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29217547
imUSD,1654505702,0.35175555,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.173402256,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0x0ffa46b763b558302b73bb3142feb9d0c907dbc92110f3b459b30bf7d743ca62,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29229655
imUSD,1654505702,1.742717155,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.72211882,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x6f9c69c5ab554909ed4c653247e937e0a617742eb924c9e3ac890788aabf02c4,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29229655
imUSD,1654458906,0.06325724652,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.5706991251,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0x2f33335ff42590d9c3809da25c0f638aa871829b8f6b9c81a0cddc890be9cbfd,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29208292
imUSD,1654491308,0.06489303404,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.5854452062,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0xe1e16354de3fb599c626ddf9e5cfb49a5a6bbb0cde4c18716d0900d7c2e1076d,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29223432
imUSD,1654538105,0.2056121489,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.854910152,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x5d166c080742d2cc66c0d1e0691e0f04158dd8ef6e06b8bd409f0e14ba5072ca,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29244289
imUSD,1654505706,0.215223983,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.941667364,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0xbbaa8d285abf2e46bcbacf6f833c07a357985d58a3ed6dae10eb10a8a04e5ecd,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29229657
imUSD,1654505708,0.05513876631,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.4974405799,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0x611a58b084e61bbf6606dde783a47e6c115cc06d9bbf90e0d2b0c2b8bf96ff47,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29229658
imUSD,1654538107,0.06297737638,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.5681443207,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0x8c4abed8c0a9582fb6529f122e490f4155d75ce4a631a60b2e58c5e9e151f362,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29244290
imUSD,1654480501,0.3433932496,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.098010158,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0x2c9806c9eb5dc1cc6b13214233ce5c23a991672ffc8413a1c05e3edac420ba66,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29218443
imUSD,1654480507,0.2120108593,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.912710264,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0xd7de6c1775ff1ba8c0a5e45319adba9633219cf2e58f9755006d7b4687ca957c,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29218446
imUSD,1654480503,1.739161084,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.69028717,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x74f3b9d0280de6d6239f77051689f5a3a4a4bb33078c0d6ecef1ce0c4da21454,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29218444
imUSD,1654444502,1.681224197,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.16794715,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x3484817936b72f1a69100ec011fa073e7c9340aec73967ffce0917f7e1363611,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29201564
wapGHST,1654491642,5.712476923,0xb99746f5525307d0BD3405d4d09583e81f8ad020,5.708432183,0x8Eb270e296023E9D92081fdF967dDd7878724424,0xb99746f5525307d0BD3405d4d09583e81f8ad020,0x394fcebab9c29675e234f05e22e8969576d55f4c59402980527003cad47cc441,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29223573
imUSD,1654459134,0.0007402632992,0xABf94c1f5f2bdcf20f29fde4279D189b77910B3F,0.006678563811,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x299081f52738A4204C3D58264ff44f6F333C6c88,0x88ec00bfdd3f70b18c21aebecfa1f6be0794885165bc98d9503bd554e85377f7,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29208402
imUSD,1654444502,0.3344677974,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.017557019,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0xc5747e1189af0fa5ae502c513230d3b0046ef6bbaa69523fbbf5c4b709f6aa40,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29201564
imUSD,1654554873,129.4145351,0x299081f52738A4204C3D58264ff44f6F333C6c88,1167.488414,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x299081f52738A4204C3D58264ff44f6F333C6c88,0x8a5873bb71ef6e022ad95c6d347a7f8a879bf626e90d8bc2f534c915f467c626,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29252106
imUSD,1654556105,0.3586768744,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.235732134,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0x711bea9871bbca0744d65fc149b83f8bd635ead06f8ccfeca5ddcc482946a8a2,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29252704
imUSD,1654556103,1.715582804,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.47678931,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x70cf400a88c5a58de240a92e903dd555de452cf1b266a486a068fa05e75e431e,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29252703
imUSD,1654556115,0.2185988396,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.972045971,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x3e7531efa86374467d4c346414af99ce15af93549c3ebba7bc757a29d7423931,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29252709
imUSD,1654480509,0.06542664793,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.5902632598,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0xddc484550a5df0957664567d6eb48ef48d6161c743e6fb5464891370057da9bb,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29218447
imUSD,1654556119,0.0671984558,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.6062175077,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0x46a34c1191e852b7930f6d7618603e42e1b87eb8c6f9999a905fee94cb7b5971,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29252711
wapGHST,1654480999,1580.798356,0xdc5aAC3b5BD12Aff946A6c263172bfC0392883d1,1579.686262,0x8Eb270e296023E9D92081fdF967dDd7878724424,0xdc5aAC3b5BD12Aff946A6c263172bfC0392883d1,0xb0292786b06951404a2bf6c5ca85f9cca2c19cc8161fd7c7315ff33d627e2c34,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29218686
imUSD,1654444506,0.197423302,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.781146268,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0xf25de70e08f4351b16fa493b61d4a026e478eb94864f327d2d7fe305231d7407,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29201566
imUSD,1654444508,0.0624648533,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.5635557662,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0x5dbbe2411ba7387d715822809b16123c66dec95b97da75caf58d76fdee10b1d8,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29201567
imUSD,1654509303,1.742626122,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.72126247,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x804a2a8f537cbb51cfe729e8e0d3a7da106b235e9f9091f032025ccbc0599450,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29231323
imUSD,1654509303,0.3531560375,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.186029803,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0xe837959f5dc6331936d902b33755e1e6e83db8000c5179f86683ebe04331443f,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29231323
imUSD,1654527305,0.341084978,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.077086167,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0xb22609c8260c25f65acf326aac8189c860b660aa3c0390eddb03b84837747ccc,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29239519
imUSD,1654527305,1.718838332,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.50643974,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x1d3d7fd9feef390ebd417da635e6779d57a43bbc214c9aa26c37db54012fec76,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29239519
imUSD,1654509309,0.06602210278,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.5956244945,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0xf756820426595d5034f0e57225042d45e011fab7da28a64337e580c377eac3dc,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29231326
imUSD,1654509307,0.2158441988,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.947258366,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0xc569f453674966baa7a50585d33eb8e7e2823586f87dee5fc828cd48e065c5a2,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29231325
wapGHST,1654481729,53.36353119,0xa915023B3eD1e00E078789e63de079b4D6dCc348,53.32597322,0x8Eb270e296023E9D92081fdF967dDd7878724424,0xa915023B3eD1e00E078789e63de079b4D6dCc348,0x73e31e0ca51b80903308af660cfd2f45b17c32fad688b87b264f0570ec755e28,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29219039
imUSD,1654494903,0.3467858492,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.128589436,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0x7cc96cb7392cf5b8f836edb17493f477e3380072f24a6b808900fe865dc29317,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29224972
imUSD,1654494903,1.738694906,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.68594142,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x5357ce9e0d9569991fd71216249ba2a0d9371267ae15b5e698eea7e48c34b9c0,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29224972
wapGHST,1654445403,44.3,0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61,44.26950798,0x8Eb270e296023E9D92081fdF967dDd7878724424,0xE4ea40377D1ecA80c5F6D060A18528f3f73b2B61,0x1a41d3a5c4caf7131ad7140a8f4243dc8243b378e74f81490a8b558661b92c1f,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29201999
imUSD,1654494907,0.2120558978,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.913099515,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0xee25c5836ef43019bf02506e0f504a0964fbf6fd5dd5ce4716e2a15304cd1c3b,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29224973
imUSD,1654494907,0.06496074225,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.586054742,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0xc722257b951f381c5a6462f9f93016d614e88dad0c46475cd343e062a927b73d,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29224973
LOL,1654509619,0.1,0xA743DEc8dde766F6bFDfCBB640fB6c387E1494b0,0.1,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xA743DEc8dde766F6bFDfCBB640fB6c387E1494b0,0x97cf6d37a19e721ee16026693302b2ad50f6262762b92459501aa01af2eab19e,polygon,0xd8Db585A70abEEfa07074a7D9eFf8e4aB2C79D64,29231419
LOLt,1654509619,0.04,0xA743DEc8dde766F6bFDfCBB640fB6c387E1494b0,0.04,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA743DEc8dde766F6bFDfCBB640fB6c387E1494b0,0x97cf6d37a19e721ee16026693302b2ad50f6262762b92459501aa01af2eab19e,polygon,0x9860DFA68aEB480573518B9ac5A0bC7eA3e39069,29231419
imUSD,1654495445,0.1000348604,0x3E8c686F499C877D8f4aFB1215b6f0935796b986,0.9024817567,0xE840B73E5287865EEc17d250bFb1536704B43B21,0xfd8932F4887E39D8EeD05dc407924124026bD902,0x56b2eb1731e189f52f7d134e63e26ba2f5d5e40b193a59e88692e1c28c2f3970,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29225186
imUSD,1654602907,0.2168247611,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.955978452,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0xd300c1bab14b47afeaca7a3463db6758c1472054b0453cdae453cd696803f20f,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29274186
imUSD,1654577702,1.707616973,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.40471848,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x5f863c68138fc2938f1dcebc2c49c15c377b2fed83b49bfe23ecd4144f285811,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29262728
imUSD,1654527309,0.2084850566,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.880840622,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x5a4e954e9c6045e1854ff25f7d4755645785c3626b634dbadad8fb89bc96bd84,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29239520
LOLt,1654509767,0.004,0xA743DEc8dde766F6bFDfCBB640fB6c387E1494b0,0.004,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA743DEc8dde766F6bFDfCBB640fB6c387E1494b0,0x54051a17575e765fc02dc4561dbf93ff9c8fb5678bef9122432d2e388e7f8382,polygon,0x9860DFA68aEB480573518B9ac5A0bC7eA3e39069,29231487
imUSD,1654527309,0.06367214004,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.5744159769,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0x6c33d9d3ab039c736a9d832f00c3808a5118283934e1e1c079f84aeb449ed627,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29239520
LOL,1654509767,0.01,0xA743DEc8dde766F6bFDfCBB640fB6c387E1494b0,0.01,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xA743DEc8dde766F6bFDfCBB640fB6c387E1494b0,0x54051a17575e765fc02dc4561dbf93ff9c8fb5678bef9122432d2e388e7f8382,polygon,0xd8Db585A70abEEfa07074a7D9eFf8e4aB2C79D64,29231487
imUSD,1654602909,0.06661608778,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.6009444283,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0xb7ecd99dc509ebe5750b08c9f80e65f8925b470c45a0e52deeb6bc04732aa70b,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29274187
wapGHST,1654540451,42.6621026,0x8347EB85648d2079604010DDb7649Ce1cEA8C2FC,42.63097231,0x8Eb270e296023E9D92081fdF967dDd7878724424,0x8347EB85648d2079604010DDb7649Ce1cEA8C2FC,0x4c11a1f5d6b9a06fadf5a157fc5e856a4a58562a04caea1dfb4ff3a4f80610ed,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29245428
wapGHST,1654527987,10.53269112,0x262944448Ec574dd5f82136964BbF189CC1AB579,10.52506438,0x8Eb270e296023E9D92081fdF967dDd7878724424,0x262944448Ec574dd5f82136964BbF189CC1AB579,0x55573206515309c7c2c73d33f020a1394aca01be0ca50f5603f0012292adec2a,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29239818
wapGHST,1654527941,76.62885964,0x262944448Ec574dd5f82136964BbF189CC1AB579,76.57337412,0x8Eb270e296023E9D92081fdF967dDd7878724424,0x262944448Ec574dd5f82136964BbF189CC1AB579,0xfe38da42dbf7eff0e3719671cf1bfda0f362a3ede23d3776d446740bcd812377,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29239797
wapGHST,1654603741,742.4812624,0xA7f1C77998bAe58614Be010AD2A806639E280056,741.918215,0x8Eb270e296023E9D92081fdF967dDd7878724424,0xA7f1C77998bAe58614Be010AD2A806639E280056,0x05187ce653a0a0155d18d7b8b7a50b83370d797c18460f45c540356eb96d187a,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29274591
imUSD,1654577702,0.3573235943,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.223480126,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0xfd524814c913ee345603a473011f1c95c54bb12d6dd0f5eac7f1c3f5a6cc3d4e,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29262728
imUSD,1654620907,0.2196238989,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.981207279,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x0c669cade9bdd25d8e98b2a9a29eb88e7de6813e67df0136db4c54c6d7e9660f,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29282597
wapGHST,1654462173,1.330619252,0xb4D502361a3c6f823EEb9A99Af09E110382206ee,1.329693879,0x8Eb270e296023E9D92081fdF967dDd7878724424,0xb4D502361a3c6f823EEb9A99Af09E110382206ee,0x3cd7440402fde74e23df18aa36b82d33ca6240b09e0b473d385620bebd307a60,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29209744
imUSD,1654577706,0.2174485618,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,1.961642406,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0xdfac42a92bf03d6a3bc0cd3d1653e2e12b31803b465bf4ceaf738cfc91ee6845,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29262730
imUSD,1654462501,0.3387294383,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.055968637,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0xaa04a885d14927d2092acccd6fc0eeacbefdda024b85ab33d50bc500e62df917,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29209904
LOL,1654509953,0.1,0xA743DEc8dde766F6bFDfCBB640fB6c387E1494b0,0.1,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xA743DEc8dde766F6bFDfCBB640fB6c387E1494b0,0x4caceee83d63c742d18f0cb3be80accbe98754ea756d852e3d2be628b28e02b1,polygon,0xd8Db585A70abEEfa07074a7D9eFf8e4aB2C79D64,29231576
wapGHST,1654510153,63.26714092,0x3d856ae467561f78Cfe32318D9DD3f89957EfeEB,63.22183541,0x8Eb270e296023E9D92081fdF967dDd7878724424,0x3d856ae467561f78Cfe32318D9DD3f89957EfeEB,0xb43e5debdb7eb03ee6e97d2aa8f306a52a1789e3ad9abf777501d00dd35c57de,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29231674
wapGHST,1654557846,25.7,0xdc5aAC3b5BD12Aff946A6c263172bfC0392883d1,25.68104783,0x8Eb270e296023E9D92081fdF967dDd7878724424,0xdc5aAC3b5BD12Aff946A6c263172bfC0392883d1,0x16f353661c2a3e89ec7cedf027d8827dc5c73a117c8d1dc5d2402745e1ff5738,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29253548
imUSD,1654620909,0.08036895656,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0.7250010695,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x33Af07F9627F98e8a3DD7C000fE142732080775a,0x88f002f8c007eb9189a5575afe91a88d414cb567a626d7d853bc4268ca297b02,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29282598
imUSD,1654498502,0.3553878548,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,3.206186569,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x68574C6964E2CE24121590684AAbAc44c62cC6d3,0x0b1711cfa572561a782d49d4e0966150eaf7b0d6d7020bfe523b1c93709f5b1e,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29226482
imUSD,1654541703,1.718057439,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.49925424,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0xcfe125301f88749dbc8d061224f13a3674edd4a401c8e6c2785db607ba1ca10e,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29245972
wapGHST,1654510163,4.9,0x26cf02F892B04aF4Cf350539CE2C77FCF79Ec172,4.896491094,0x8Eb270e296023E9D92081fdF967dDd7878724424,0x26cf02F892B04aF4Cf350539CE2C77FCF79Ec172,0xc3b0a459098f6ad0a71e127eb7129f928e73c6385e692aecd4670b2d2695e5b2,polygon,0x73958d46B7aA2bc94926d8a215Fa560A5CdCA3eA,29231679
imUSD,1654498504,1.744299898,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,15.73647164,0xE840B73E5287865EEc17d250bFb1536704B43B21,0x7BdB5c735a9880e57Ece141859Fa7BaA43F2f987,0x71d930cd77a381a9ab0202aa3977dde865b6ddb37436945c77bb2e45239fbde6,polygon,0x5290Ad3d83476CA6A2b178Cd9727eE1EF72432af,29226483
